
 customer no 661  and interarrival :0.669 minutes


 customer no 662  and interarrival :1.594 minutes


 customer no 663  and interarrival :0.372 minutes


 customer no 664  and interarrival :0.105 minutes


 customer no 665  and interarrival :0.069 minutes


 customer no 666  and interarrival :2.223 minutes


 customer no 667  and interarrival :0.182 minutes


 customer no 668  and interarrival :2.120 minutes


 customer no 669  and interarrival :1.089 minutes


 customer no 670  and interarrival :1.216 minutes


 customer no 671  and interarrival :1.356 minutes


 customer no 672  and interarrival :0.107 minutes


 customer no 673  and interarrival :2.143 minutes


 customer no 674  and interarrival :1.839 minutes


 customer no 675  and interarrival :1.041 minutes


 customer no 676  and interarrival :0.147 minutes


 customer no 677  and interarrival :0.691 minutes


 customer no 677  and interarrival :0.199 minutes


 customer no 677  and interarrival :0.499 minutes


 customer no 678  and interarrival :0.675 minutes


 customer no 678  and interarrival :0.856 minutes


 customer no 681  and interarrival :1.059 minutes


 customer no 683  and interarrival :0.684 minutes


 customer no 684  and interarrival :0.169 minutes


 customer no 685  and interarrival :0.118 minutes


 customer no 685  and interarrival :0.926 minutes


 customer no 686  and interarrival :0.927 minutes


 customer no 688  and interarrival :0.913 minutes


 customer no 689  and interarrival :0.683 minutes


 customer no 690  and interarrival :0.104 minutes


 customer no 691  and interarrival :0.902 minutes


 customer no 692  and interarrival :0.435 minutes


 customer no 693  and interarrival :1.201 minutes


 customer no 694  and interarrival :5.331 minutes


 customer no 695  and interarrival :0.574 minutes


 customer no 696  and interarrival :0.443 minutes


 customer no 697  and interarrival :0.327 minutes


 customer no 698  and interarrival :0.653 minutes


 customer no 699  and interarrival :2.186 minutes


 customer no 700  and interarrival :0.016 minutes


 customer no 701  and interarrival :2.129 minutes


 customer no 702  and interarrival :0.298 minutes


 customer no 703  and interarrival :0.860 minutes


 customer no 704  and interarrival :0.972 minutes


 customer no 705  and interarrival :0.307 minutes


 customer no 706  and interarrival :0.996 minutes


 customer no 707  and interarrival :0.850 minutes


 customer no 708  and interarrival :0.636 minutes


 customer no 709  and interarrival :0.593 minutes


 customer no 710  and interarrival :1.658 minutes


 customer no 711  and interarrival :0.199 minutes


 customer no 712  and interarrival :0.870 minutes


 customer no 713  and interarrival :1.853 minutes


 customer no 714  and interarrival :3.153 minutes


 customer no 715  and interarrival :0.387 minutes


 customer no 716  and interarrival :1.203 minutes


 customer no 717  and interarrival :0.006 minutes


 customer no 718  and interarrival :0.745 minutes


 customer no 719  and interarrival :4.300 minutes


 customer no 720  and interarrival :0.043 minutes


 customer no 721  and interarrival :0.446 minutes


 customer no 722  and interarrival :0.206 minutes


 customer no 723  and interarrival :0.026 minutes


 customer no 724  and interarrival :2.773 minutes


 customer no 725  and interarrival :0.035 minutes


 customer no 726  and interarrival :0.556 minutes


 customer no 727  and interarrival :0.279 minutes


 customer no 728  and interarrival :0.379 minutes


 customer no 729  and interarrival :1.115 minutes


 customer no 730  and interarrival :0.924 minutes


 customer no 731  and interarrival :0.856 minutes


 customer no 732  and interarrival :1.293 minutes


 customer no 732  and interarrival :0.146 minutes


 customer no 733  and interarrival :0.173 minutes


 customer no 733  and interarrival :0.026 minutes


 customer no 733  and interarrival :0.587 minutes


 customer no 733  and interarrival :1.684 minutes


 customer no 738  and interarrival :0.471 minutes


 customer no 739  and interarrival :0.172 minutes


 customer no 740  and interarrival :2.693 minutes


 customer no 741  and interarrival :2.160 minutes


 customer no 742  and interarrival :0.713 minutes


 customer no 743  and interarrival :0.804 minutes


 customer no 744  and interarrival :0.446 minutes


 customer no 745  and interarrival :0.160 minutes


 customer no 745  and interarrival :1.580 minutes


 customer no 747  and interarrival :0.894 minutes


 customer no 748  and interarrival :0.272 minutes


 customer no 749  and interarrival :0.110 minutes


 customer no 749  and interarrival :0.153 minutes


 customer no 750  and interarrival :0.781 minutes


 customer no 752  and interarrival :0.272 minutes


 customer no 753  and interarrival :1.717 minutes


 customer no 754  and interarrival :1.104 minutes


 customer no 755  and interarrival :0.192 minutes


 customer no 756  and interarrival :0.884 minutes


 customer no 757  and interarrival :0.713 minutes


 customer no 758  and interarrival :0.262 minutes


 customer no 758  and interarrival :0.715 minutes


 customer no 760  and interarrival :2.483 minutes


 customer no 761  and interarrival :0.697 minutes


 customer no 762  and interarrival :0.149 minutes


 customer no 763  and interarrival :0.866 minutes


 customer no 764  and interarrival :0.105 minutes


 customer no 765  and interarrival :1.499 minutes


 customer no 766  and interarrival :0.974 minutes


 customer no 767  and interarrival :2.205 minutes


 customer no 768  and interarrival :0.733 minutes


 customer no 769  and interarrival :0.565 minutes


 customer no 770  and interarrival :0.157 minutes


 customer no 770  and interarrival :0.864 minutes


 customer no 771  and interarrival :0.007 minutes


 customer no 771  and interarrival :3.072 minutes


 customer no 774  and interarrival :0.608 minutes


 customer no 775  and interarrival :0.570 minutes


 customer no 776  and interarrival :6.725 minutes


 customer no 777  and interarrival :3.025 minutes


 customer no 778  and interarrival :0.375 minutes


 customer no 779  and interarrival :2.116 minutes


 customer no 780  and interarrival :1.311 minutes


 customer no 781  and interarrival :0.926 minutes


 customer no 781  and interarrival :0.014 minutes


 customer no 781  and interarrival :0.574 minutes


 customer no 781  and interarrival :1.737 minutes


 customer no 782  and interarrival :0.718 minutes


 customer no 786  and interarrival :5.160 minutes


 customer no 787  and interarrival :0.361 minutes


 customer no 788  and interarrival :1.279 minutes


 customer no 788  and interarrival :1.546 minutes


 customer no 790  and interarrival :1.153 minutes


 customer no 791  and interarrival :1.166 minutes


 customer no 792  and interarrival :0.880 minutes


 customer no 793  and interarrival :0.896 minutes


 customer no 794  and interarrival :0.253 minutes


 customer no 794  and interarrival :0.008 minutes


 customer no 794  and interarrival :0.834 minutes


 customer no 797  and interarrival :0.624 minutes


 customer no 798  and interarrival :1.575 minutes


 customer no 799  and interarrival :0.446 minutes


 customer no 800  and interarrival :1.697 minutes


 customer no 801  and interarrival :1.957 minutes


 customer no 802  and interarrival :1.435 minutes


 customer no 803  and interarrival :0.520 minutes


 customer no 804  and interarrival :1.160 minutes


 customer no 805  and interarrival :0.572 minutes


 customer no 806  and interarrival :1.323 minutes


 customer no 807  and interarrival :1.030 minutes


 customer no 808  and interarrival :0.747 minutes


 customer no 809  and interarrival :0.035 minutes


 customer no 810  and interarrival :1.326 minutes


 customer no 810  and interarrival :0.552 minutes


 customer no 810  and interarrival :1.653 minutes


 customer no 813  and interarrival :0.569 minutes


 customer no 813  and interarrival :1.947 minutes


 customer no 815  and interarrival :0.920 minutes


 customer no 816  and interarrival :2.911 minutes


 customer no 817  and interarrival :5.627 minutes


 customer no 818  and interarrival :0.432 minutes


 customer no 819  and interarrival :0.091 minutes


 customer no 820  and interarrival :3.384 minutes


 customer no 821  and interarrival :0.392 minutes


 customer no 822  and interarrival :0.193 minutes


 customer no 823  and interarrival :0.397 minutes


 customer no 824  and interarrival :0.219 minutes


 customer no 825  and interarrival :1.602 minutes


 customer no 826  and interarrival :0.253 minutes


 customer no 827  and interarrival :3.965 minutes


 customer no 828  and interarrival :0.820 minutes


 customer no 829  and interarrival :0.965 minutes


 customer no 830  and interarrival :0.484 minutes


 customer no 831  and interarrival :0.468 minutes


 customer no 832  and interarrival :3.393 minutes


 customer no 833  and interarrival :1.262 minutes


 customer no 834  and interarrival :1.468 minutes


 customer no 835  and interarrival :0.338 minutes


 customer no 836  and interarrival :3.511 minutes


 customer no 837  and interarrival :1.092 minutes


 customer no 838  and interarrival :0.738 minutes


 customer no 839  and interarrival :0.606 minutes


 customer no 840  and interarrival :2.342 minutes


 customer no 841  and interarrival :0.594 minutes


 customer no 842  and interarrival :0.230 minutes


 customer no 842  and interarrival :1.362 minutes


 customer no 844  and interarrival :0.206 minutes


 customer no 845  and interarrival :1.300 minutes


 customer no 846  and interarrival :0.474 minutes


 customer no 847  and interarrival :2.730 minutes


 customer no 848  and interarrival :0.256 minutes


 customer no 849  and interarrival :3.148 minutes


 customer no 850  and interarrival :0.997 minutes


 customer no 851  and interarrival :0.092 minutes


 customer no 851  and interarrival :0.850 minutes


 customer no 853  and interarrival :0.657 minutes


 customer no 854  and interarrival :0.180 minutes


 customer no 855  and interarrival :0.889 minutes


 customer no 856  and interarrival :0.043 minutes


 customer no 856  and interarrival :0.155 minutes


 customer no 856  and interarrival :0.659 minutes


 customer no 857  and interarrival :1.216 minutes


 customer no 857  and interarrival :1.749 minutes


 customer no 860  and interarrival :2.422 minutes


 customer no 862  and interarrival :0.368 minutes


 customer no 863  and interarrival :0.149 minutes


 customer no 863  and interarrival :0.538 minutes


 customer no 864  and interarrival :1.386 minutes


 customer no 866  and interarrival :0.513 minutes


 customer no 867  and interarrival :0.230 minutes


 customer no 868  and interarrival :0.358 minutes


 customer no 869  and interarrival :0.800 minutes


 customer no 869  and interarrival :1.197 minutes


 customer no 871  and interarrival :0.074 minutes


 customer no 871  and interarrival :0.080 minutes


 customer no 871  and interarrival :5.921 minutes


 customer no 874  and interarrival :0.473 minutes


 customer no 875  and interarrival :0.142 minutes


 customer no 876  and interarrival :1.381 minutes


 customer no 877  and interarrival :0.339 minutes


 customer no 878  and interarrival :0.627 minutes


 customer no 879  and interarrival :0.262 minutes


 customer no 880  and interarrival :1.317 minutes


 customer no 881  and interarrival :2.851 minutes


 customer no 882  and interarrival :0.512 minutes


 customer no 883  and interarrival :0.246 minutes


 customer no 883  and interarrival :0.752 minutes


 customer no 885  and interarrival :0.435 minutes


 customer no 886  and interarrival :0.177 minutes


 customer no 887  and interarrival :1.165 minutes


 customer no 888  and interarrival :1.622 minutes


 customer no 889  and interarrival :3.801 minutes


 customer no 890  and interarrival :0.499 minutes


 customer no 891  and interarrival :0.950 minutes


 customer no 892  and interarrival :0.111 minutes


 customer no 892  and interarrival :6.526 minutes


 customer no 894  and interarrival :0.731 minutes


 customer no 895  and interarrival :0.498 minutes


 customer no 896  and interarrival :1.038 minutes


 customer no 897  and interarrival :0.055 minutes


 customer no 897  and interarrival :2.946 minutes


 customer no 899  and interarrival :0.803 minutes


 customer no 900  and interarrival :1.610 minutes


 customer no 901  and interarrival :1.477 minutes


 customer no 902  and interarrival :0.958 minutes


 customer no 903  and interarrival :0.097 minutes


 customer no 904  and interarrival :0.783 minutes


 customer no 905  and interarrival :0.977 minutes


 customer no 906  and interarrival :0.053 minutes


 customer no 907  and interarrival :0.263 minutes


 customer no 907  and interarrival :1.628 minutes


 customer no 909  and interarrival :0.061 minutes


 customer no 910  and interarrival :0.845 minutes


 customer no 911  and interarrival :0.041 minutes


 customer no 911  and interarrival :0.521 minutes


 customer no 912  and interarrival :3.021 minutes


 customer no 914  and interarrival :2.037 minutes


 customer no 915  and interarrival :0.240 minutes


 customer no 916  and interarrival :6.180 minutes


 customer no 917  and interarrival :0.803 minutes


 customer no 918  and interarrival :1.168 minutes


 customer no 919  and interarrival :3.637 minutes


 customer no 920  and interarrival :0.719 minutes


 customer no 921  and interarrival :0.058 minutes


 customer no 922  and interarrival :0.172 minutes


 customer no 922  and interarrival :0.062 minutes


 customer no 922  and interarrival :1.941 minutes


 customer no 925  and interarrival :0.654 minutes


 customer no 926  and interarrival :3.638 minutes


 customer no 927  and interarrival :2.036 minutes


 customer no 928  and interarrival :0.478 minutes


 customer no 929  and interarrival :0.148 minutes


 customer no 930  and interarrival :1.319 minutes


 customer no 931  and interarrival :0.319 minutes


 customer no 932  and interarrival :0.203 minutes


 customer no 933  and interarrival :0.686 minutes


 customer no 934  and interarrival :0.614 minutes


 customer no 935  and interarrival :3.959 minutes


 customer no 936  and interarrival :0.126 minutes


 customer no 937  and interarrival :0.051 minutes


 customer no 938  and interarrival :0.161 minutes


 customer no 938  and interarrival :2.954 minutes


 customer no 940  and interarrival :0.909 minutes


 customer no 941  and interarrival :0.901 minutes


 customer no 942  and interarrival :2.217 minutes


 customer no 943  and interarrival :1.047 minutes


 customer no 944  and interarrival :2.612 minutes


 customer no 945  and interarrival :0.296 minutes


 customer no 946  and interarrival :1.960 minutes


 customer no 947  and interarrival :0.105 minutes


 customer no 948  and interarrival :2.324 minutes


 customer no 949  and interarrival :0.546 minutes


 customer no 950  and interarrival :0.288 minutes


 customer no 950  and interarrival :0.306 minutes


 customer no 952  and interarrival :0.763 minutes


 customer no 953  and interarrival :0.514 minutes


 customer no 954  and interarrival :3.400 minutes


 customer no 955  and interarrival :0.732 minutes


 customer no 956  and interarrival :0.862 minutes


 customer no 957  and interarrival :0.694 minutes


 customer no 958  and interarrival :0.933 minutes


 customer no 959  and interarrival :1.472 minutes


 customer no 960  and interarrival :0.373 minutes


 customer no 961  and interarrival :1.622 minutes


 customer no 962  and interarrival :0.069 minutes


 customer no 963  and interarrival :0.418 minutes


 customer no 963  and interarrival :1.820 minutes


 customer no 964  and interarrival :4.900 minutes


 customer no 966  and interarrival :1.725 minutes


 customer no 967  and interarrival :0.764 minutes


 customer no 968  and interarrival :0.114 minutes


 customer no 969  and interarrival :0.076 minutes


 customer no 969  and interarrival :1.357 minutes


 customer no 970  and interarrival :0.115 minutes


 customer no 971  and interarrival :0.074 minutes


 customer no 971  and interarrival :0.902 minutes


 customer no 973  and interarrival :0.001 minutes


 customer no 973  and interarrival :0.884 minutes


 customer no 976  and interarrival :0.347 minutes


 customer no 976  and interarrival :0.145 minutes


 customer no 976  and interarrival :0.544 minutes


 customer no 978  and interarrival :0.074 minutes


 customer no 978  and interarrival :1.084 minutes


 customer no 980  and interarrival :0.399 minutes


 customer no 980  and interarrival :0.681 minutes


 customer no 980  and interarrival :1.146 minutes


 customer no 980  and interarrival :0.360 minutes


 customer no 981  and interarrival :3.145 minutes


 customer no 986  and interarrival :1.982 minutes


 customer no 987  and interarrival :4.981 minutes


 customer no 988  and interarrival :0.345 minutes


 customer no 989  and interarrival :0.757 minutes


 customer no 990  and interarrival :0.348 minutes


 customer no 991  and interarrival :0.263 minutes


 customer no 992  and interarrival :1.184 minutes


 customer no 993  and interarrival :0.514 minutes


 customer no 994  and interarrival :0.265 minutes


 customer no 995  and interarrival :0.250 minutes


 customer no 996  and interarrival :0.288 minutes


 customer no 996  and interarrival :0.348 minutes


 customer no 996  and interarrival :0.517 minutes


 customer no 997  and interarrival :2.090 minutes


 customer no 1000  and interarrival :1.129 minutes


